"programme","gender","ht"
"Pre-prep","F",61.5034776031785
"Prep","F",60.2283226770367
"Prep","F",51.3152426558953
"Prep","F",63.1928603250831
"Core","F",68.9019737764374
"Core","F",64.1138649258749
"Core","F",57.2997497992791
"Core","F",52.3627203979208
"Pre-prep","F",58.2316302891848
"Core","F",61.7907596058582
"Pre-prep","F",53.8858720328022
"Pre-prep","F",51.646304683209
"Core","F",61.5142173416796
"Core","F",56.2294629901893
"Prep","F",54.4795276303927
"Core","F",60.4868736998774
"Prep","F",53.1528857963785
"Pre-prep","F",61.0740534152355
"Pre-prep","F",53.8119515401733
"Core","F",50.0944725952842
"Core","F",65.9516652364221
"Prep","F",70.311698628416
"Prep","F",68.18264188011
"Pre-prep","F",61.4841310873341
"Core","F",56.9425868792152
"Pre-prep","F",63.333134046846
"Prep","F",57.7802368436042
"Core","F",57.1833332760147
"Prep","F",55.0396639795683
"Pre-prep","F",52.4122598614684
"Core","F",56.9260574484053
"Core","F",64.8861893653015
"Core","F",56.8072349543236
"Prep","F",60.7148562938089
"Core","F",65.6096916731382
"Core","F",59.501696813587
"Core","F",51.8548786717982
"Pre-prep","F",66.6530764826676
"Core","F",58.5590305000955
"Prep","F",63.7076225667327
"Pre-prep","F",59.7014710191736
"Prep","F",60.5904136407198
"Core","F",54.4034983520435
"Core","F",55.7668976875639
"Prep","F",60.0383702947619
"Prep","F",61.0178511833531
"Core","F",54.5066942991389
"Prep","F",70.0692068667762
"Pre-prep","F",61.6670927465681
"Pre-prep","F",59.0936402676921
"Core","F",61.7106784382548
"Pre-prep","F",59.7253613456463
"Pre-prep","F",68.0440542473027
"Prep","F",61.5214681642067
"Core","F",59.2726972188161
"Pre-prep","F",69.2658214015618
"Pre-prep","F",56.3222238876176
"Core","F",53.3171520098422
"Core","F",61.069440217523
"Pre-prep","F",55.708044382482
"Prep","F",63.4865743831966
"Core","F",62.2942882309918
"Core","F",57.7984797276155
"Pre-prep","F",58.3076842632713
"Core","F",60.5680201613387
"Pre-prep","F",68.2807521090191
"Core","F",66.749416624029
"Core","F",60.1394300981569
"Core","F",57.6822139863588
"Prep","F",62.1633918608233
"Core","F",54.9115906822701
"Core","F",53.2642784832251
"Prep","F",67.8526042410906
"Prep","F",60.2204989031963
"Pre-prep","F",49.7400152070549
"Prep","F",53.0150043063479
"Core","F",68.3728804721326
"Core","F",51.4828457882636
"Core","F",60.7062304084595
"Prep","F",53.5087703854662
"Core","F",62.7482954172229
"Core","F",63.9925407555668
"Pre-prep","F",52.4241754383891
"Prep","F",58.1387648740878
"Core","F",64.6174919118633
"Core","F",58.5942903092202
"Prep","F",51.5301971773252
"Prep","F",63.8831715595397
"Pre-prep","F",60.2342203283089
"Core","F",66.2810386349113
"Prep","F",61.7924327118676
"Prep","F",52.1151144141721
"Core","F",59.2522961479333
"Pre-prep","F",49.8401469334285
"Prep","F",62.973914306982
"Core","F",56.3946527692066
"Core","F",61.3428617572745
"Pre-prep","F",61.6941920730885
"Core","F",60.116874791048
"Prep","F",72.2447325271261
"Prep","F",67.9176058103555
"Pre-prep","F",65.1292351697739
"Core","F",66.1169793609956
"Pre-prep","F",61.7481947613124
"Core","F",56.3732622460124
"Core","F",60.2905971981922
"Pre-prep","F",55.1960907987187
"Prep","F",63.7111376448061
"Core","F",58.1248494174296
"Core","F",57.1978678720521
"Core","F",62.2668545849547
"Pre-prep","F",60.8470307679191
"Core","F",62.2132042522333
"Prep","F",73.0468327488689
"Pre-prep","F",68.9190834376268
"Core","F",59.1629252845323
"Pre-prep","F",61.0256998388835
"Prep","F",58.6108310733952
"Prep","F",63.8148119202301
"Core","F",61.4666690527217
"Core","F",49.8165907349509
"Core","F",69.1553872233272
"Core","F",60.4074481057545
"Pre-prep","F",68.7332275208725
"Pre-prep","F",52.9287332349698
"Prep","F",58.9603545349755
"Core","F",59.5437957646331
"Pre-prep","F",56.9401539912296
"Core","F",61.2981645559328
"Prep","F",59.4443520414556
"Core","F",63.8875502084376
"Prep","F",62.3635425299669
"Pre-prep","F",60.962435809808
"Pre-prep","F",55.4310733648658
"Core","F",66.195140724039
"Core","F",53.4193903723173
"Core","F",61.4103683634189
"Prep","F",58.6440658293795
"Core","F",66.9237834948047
"Prep","F",52.8758087965508
"Core","F",60.0220655703285
"Core","F",68.272047502759
"Prep","F",53.515326690007
"Pre-prep","F",60.1341459432699
"Core","F",60.3994167220853
"Core","F",53.9266110538237
"Pre-prep","F",67.2092015619948
"Pre-prep","F",58.753819208249
"Pre-prep","F",63.5100538816943
"Prep","F",57.3217584987911
"Core","F",59.4353322322947
"Pre-prep","F",59.0450351270215
"Pre-prep","F",61.790650409031
"Prep","F",67.856956157615
"Core","F",55.8584101019538
"Prep","F",54.6110481655847
"Prep","F",63.1768966640883
"Core","F",63.6380958237117
"Core","F",57.4536050721954
"Prep","F",60.4226650302848
"Core","F",56.0252057275929
"Core","F",63.3645494705395
"Prep","F",62.0145654851558
"Core","F",60.9674784814482
"Core","F",60.3271736461893
"Core","F",61.8665904319821
"Core","F",69.8963786254263
"Core","F",57.4102210623858
"Prep","F",64.9659071119971
"Pre-prep","F",53.3265104572705
"Prep","F",59.7773440787249
"Pre-prep","F",69.3287847013502
"Prep","F",69.7862799019883
"Prep","F",58.963996237948
"Pre-prep","F",54.5305007958823
"Prep","F",51.1158721157103
"Core","F",68.1051844719809
"Pre-prep","F",60.8566510125019
"Core","F",65.6841254660494
"Core","F",54.6854272050117
"Pre-prep","F",54.8228512306759
"Core","F",62.3623188536473
"Core","F",59.9663381180817
"Prep","F",54.9995100960112
"Core","F",58.4956775720565
"Prep","F",68.1727893364104
"Prep","F",50.0722024112115
"Pre-prep","F",55.4406947619242
"Core","F",47.6882651787824
"Core","F",63.3005352432409
"Core","F",66.2612695380044
"Core","F",61.4528685875765
"Core","F",64.8378412725478
"Prep","F",54.6156825723603
"Prep","F",63.5661685020948
"Prep","F",64.7270839711599
"Prep","F",71.5583001196626
"Core","F",56.9924204264378
"Prep","F",54.0346507011325
"Core","F",66.6515019093466
"Pre-prep","F",59.5515071000267
"Core","F",61.9275858696611
"Pre-prep","F",62.0654173814762
"Pre-prep","F",62.967528564057
"Core","F",57.6254154729608
"Prep","F",57.2402218837562
"Prep","F",61.5284315529933
"Prep","F",56.470598058446
"Pre-prep","F",59.8209132604067
"Core","F",70.9083905322037
"Prep","F",59.4644910875981
"Prep","F",58.5862403582719
"Prep","F",58.6227103910433
"Pre-prep","F",50.173143763814
"Prep","F",57.7330926385425
"Core","F",54.9303451976215
"Core","F",60.1311188877494
"Core","F",66.545197172711
"Core","F",58.6512099984006
"Core","F",56.424585454885
"Core","F",58.8716469983665
"Core","F",59.5730709478178
"Core","F",61.7804060063307
"Pre-prep","F",58.467217298131
"Core","F",60.1775522924137
"Core","F",56.0608054789312
"Core","F",56.5171243097996
"Pre-prep","F",63.967155016467
"Core","F",52.2636626258519
"Core","F",62.1762349101674
"Pre-prep","F",60.037861329925
"Core","F",67.3060031817737
"Core","F",63.1808844350687
"Prep","F",65.8879650083973
"Core","F",62.6352793181145
"Core","F",53.8029570349472
"Core","F",52.4338172065787
"Core","F",52.1921186069412
"Prep","F",50.3487144702132
"Core","F",63.3332191516978
"Core","F",63.5774306389649
"Pre-prep","F",64.0514512319337
"Prep","F",61.6805948867465
"Core","F",52.1286815749534
"Prep","F",64.8590815295317
"Pre-prep","F",59.7924632635748
"Core","F",62.7295389770735
"Pre-prep","F",58.2508806974382
"Core","F",54.2510844436968
"Pre-prep","F",63.5082182936618
"Pre-prep","F",62.5277662955173
"Pre-prep","F",53.2700314772646
"Core","F",58.7389155366811
"Core","F",49.8928794974757
"Core","F",58.3364504441688
"Core","F",58.1698581730895
"Core","F",57.9894669839882
"Prep","F",59.9977325730678
"Core","F",57.6313442878488
"Core","F",52.2706256048792
"Prep","F",62.9818447182205
"Pre-prep","F",60.9855799748673
"Core","F",60.5012892301389
"Prep","F",64.6549280663763
"Core","F",50.5323357910475
"Prep","F",64.2907131234232
"Core","F",70.123250930351
"Prep","F",53.1064851149931
"Core","F",58.5241612175314
"Pre-prep","F",67.2357549200196
"Pre-prep","F",63.7568475532615
"Pre-prep","F",63.4068206865513
"Core","F",62.7070734164248
"Core","F",65.5087613706825
"Prep","F",67.8481940503668
"Pre-prep","F",63.9766729391949
"Core","F",66.0309512432352
"Pre-prep","F",61.9058393363014
"Pre-prep","F",60.7368214953648
"Core","F",58.1781374695918
"Prep","F",64.1262095691124
"Pre-prep","F",49.0920988392693
"Prep","F",59.6312737228991
"Prep","F",67.9883151918602
"Core","F",58.0128415890034
"Pre-prep","F",63.3567607460991
"Pre-prep","F",62.2417228362555
"Core","F",53.4550125360648
"Core","F",54.0648452346399
"Core","F",65.0347404700622
"Prep","F",62.1430213735039
"Prep","F",65.1072889365881
"Core","F",57.2277419178694
"Core","F",59.1298813598175
"Core","F",55.7365575733285
"Prep","F",50.9232231804142
"Core","F",65.2301486299556
"Prep","F",57.6664122998105
"Pre-prep","F",60.0527767034425
"Prep","F",57.466358678217
"Core","F",58.5869536905132
"Core","F",69.0349709945058
"Core","F",60.4026005347756
"Pre-prep","F",55.5310568068256
"Pre-prep","F",59.5190737758997
"Prep","F",65.9203352218357
"Core","F",61.4713965516725
"Core","F",60.109135261379
"Core","F",65.6366266559906
"Core","F",53.9189773084823
"Core","F",64.071317134915
"Pre-prep","F",57.249250507668
"Pre-prep","F",60.0669048434387
"Core","F",56.6007272557315
"Prep","F",51.3563380554921
"Core","F",62.5378336474071
"Pre-prep","F",57.9457234326196
"Core","F",62.4362785851574
"Pre-prep","F",61.4440435185669
"Prep","F",64.7143527420136
"Core","F",55.6194447579608
"Prep","F",57.2987332218007
"Core","F",52.6066243515392
"Pre-prep","F",70.9677814758991
"Pre-prep","F",61.1740145033619
"Core","F",54.6347626064394
"Prep","F",62.7092708452467
"Prep","F",65.844723406747
"Pre-prep","F",61.0741629566367
"Core","F",56.9342689431176
"Pre-prep","F",52.3316090452696
"Pre-prep","F",63.8678715844539
"Core","F",42.9053527689691
"Prep","F",61.3306738792677
"Prep","F",59.8907334421469
"Core","F",57.6669891091144
"Prep","F",67.8830074277459
"Prep","F",57.0151135207795
"Core","F",65.1532543836064
"Core","F",55.4978011606641
"Prep","F",52.7632327613014
"Prep","F",64.8257303499475
"Core","F",65.2350329241132
"Prep","F",56.3857090797978
"Core","F",62.8492430142925
"Core","F",60.8487863237993
"Prep","F",59.7679106087407
"Pre-prep","F",60.0820268097244
"Prep","F",50.9909899723629
"Prep","F",64.9835195240579
"Prep","F",56.7899058621914
"Core","F",71.9745806766882
"Core","F",66.1540227366042
"Prep","F",65.7513029826253
"Prep","F",69.5149194324259
"Pre-prep","F",56.295537542916
"Core","F",62.2491685641173
"Prep","F",66.4878288007105
"Core","F",57.9307900169599
"Core","F",58.167183345598
"Pre-prep","F",54.9258056893603
"Prep","F",55.8112824407037
"Prep","F",60.3198784182416
"Prep","F",59.689393446648
"Core","F",63.6641283234154
"Core","F",59.5012057225632
"Core","F",61.164191293021
"Core","F",57.1279524819134
"Prep","F",59.7826375835628
"Pre-prep","F",64.8279366233166
"Pre-prep","F",61.7707504209816
"Prep","F",61.0787521358624
"Core","F",56.7663531304222
"Core","F",46.9476251313574
"Core","F",59.3477828235445
"Pre-prep","F",51.529676802841
"Pre-prep","F",53.3630918146455
"Prep","F",57.9015069404367
"Prep","F",62.3813823779437
"Core","F",61.427585528754
"Prep","F",52.1475157460316
"Prep","F",60.3857984000674
"Core","F",61.6957871230906
"Pre-prep","F",63.4740450932927
"Core","F",51.8496942631438
"Core","F",63.4383677259584
"Pre-prep","F",65.0491920181062
"Prep","F",57.8628064267616
"Prep","F",61.0918316477895
"Core","F",60.6781629486296
"Pre-prep","F",57.5263351287626
"Pre-prep","F",59.9767888956154
"Prep","F",53.4196880209587
"Prep","F",60.3246013955864
"Pre-prep","F",60.5949416548725
"Core","F",64.6553149568341
"Core","F",60.2681253002382
"Pre-prep","F",56.9512601698372
"Pre-prep","F",57.9580127812916
"Pre-prep","F",63.1970547162336
"Prep","F",59.5196358491889
"Prep","F",53.783370285897
"Core","F",62.0851250781147
"Core","F",66.0988030517369
"Pre-prep","F",64.5996642452401
"Core","F",52.4222574414664
"Pre-prep","F",65.0818388486789
"Core","F",56.0737088482683
"Prep","F",58.1900123637952
"Core","F",59.434815605023
"Core","F",54.7976897609321
"Core","F",60.2185197218615
"Core","F",51.9874297055477
"Prep","F",57.3933895650664
"Core","F",50.83346717864
"Prep","F",59.7454331551078
"Pre-prep","F",58.1477343451428
"Core","F",55.4066585030697
"Core","F",69.7847350861561
"Core","F",59.2167666217004
"Core","F",66.397662540763
"Core","F",63.1011867408855
"Core","F",68.7350562129162
"Core","F",58.7649306999881
"Core","F",51.9966354449178
"Core","F",65.2322749094146
"Pre-prep","F",66.5978149136923
"Core","F",53.6322439421918
"Core","F",67.1922689710552
"Core","F",59.1456903618384
"Prep","F",60.1958377799072
"Pre-prep","F",60.4107446175472
"Prep","F",66.7000457725393
"Core","F",58.0669692647562
"Core","F",60.9191861404692
"Prep","F",63.7421960240042
"Core","F",54.9751744635722
"Pre-prep","F",60.5331801184699
"Core","F",55.0682624802596
"Prep","F",59.3092911327649
"Core","F",59.2141195564431
"Pre-prep","F",58.0713158939606
"Core","F",67.7452962008058
"Prep","F",63.9560246299107
"Core","F",57.4352765525514
"Core","F",53.3129969035057
"Pre-prep","F",60.8966972082923
"Prep","F",56.4122428543847
"Prep","F",54.648519192699
"Pre-prep","F",59.9207784511693
"Pre-prep","F",63.7773082140539
"Pre-prep","F",64.7576562817529
"Core","F",59.7586241157271
"Core","F",58.4956296109774
"Core","F",56.5247676430951
"Prep","F",64.4593161228715
"Prep","F",59.8199627556403
"Pre-prep","F",56.8684435261713
"Core","F",59.5279750215184
"Core","F",60.7846832139374
"Core","F",54.968825222701
"Core","F",64.8275991362679
"Prep","F",49.720911046417
"Pre-prep","F",62.3267648787662
"Pre-prep","F",61.1951231510792
"Pre-prep","F",62.2170324617105
"Core","F",67.427783452462
"Core","F",55.5193299616568
"Pre-prep","F",54.7710549018156
"Core","F",66.599388816053
"Core","F",64.0306280551782
"Core","F",69.4927056448149
"Core","F",56.8853455802301
"Core","F",61.1862660163219
"Pre-prep","F",65.6482637545607
"Core","F",61.0770307139312
"Pre-prep","F",62.2502656599305
"Pre-prep","F",59.2276562904629
"Core","F",61.7334568843327
"Core","F",59.5482017687678
"Core","F",70.6261755860974
"Pre-prep","F",65.2361250984319
"Core","F",56.2703216487286
"Core","F",64.5248089018634
"Core","F",57.8776833667928
"Core","F",57.4323708633632
"Pre-prep","F",62.6894131971085
"Core","F",52.7848809637514
"Core","F",57.9927373726418
"Prep","F",55.9239319418742
"Prep","F",54.6394361764693
"Prep","F",70.2387911817511
"Prep","F",56.4530902604776
"Core","F",56.4540751237087
"Core","F",57.3436877432042
"Prep","F",58.5616898782696
"Prep","F",61.0718342811493
"Core","F",60.0365914018573
"Pre-prep","F",65.3562201251795
"Pre-prep","F",73.0506752001231
"Core","F",70.2318307958504
"Prep","F",63.9363599066844
"Core","F",56.2053229409897
"Pre-prep","F",59.7010315981189
"Core","F",56.0185620982147
"Pre-prep","F",65.0825548920661
"Prep","F",50.4198172252676
"Pre-prep","F",57.6582126511318
"Core","F",61.601030217608
"Core","F",66.3110685847467
"Pre-prep","F",57.505872256964
"Pre-prep","F",63.902166493474
"Core","F",65.082629141859
"Core","F",52.848466044303
"Core","F",57.7322192265472
"Prep","F",61.08079570479
"Prep","F",54.5229940015889
"Prep","F",57.0470082547962
"Prep","F",58.7567352476658
"Prep","F",56.1389191232285
"Prep","F",55.9347118030272
"Pre-prep","F",53.3259995300343
"Prep","F",59.7011551685953
"Pre-prep","F",59.7731977838264
"Core","F",60.1197898873845
"Prep","F",51.6520954978037
"Prep","F",62.0704644843395
"Pre-prep","F",63.9266757981838
"Core","F",52.6994501301622
"Core","F",58.3465975727746
"Core","F",67.3094734510364
"Core","F",61.6383102838934
"Prep","F",56.705840173451
"Core","F",73.3648896296419
"Core","F",66.8481601516438
"Prep","F",59.7048889954956
"Core","F",55.0664786960014
"Pre-prep","F",55.7186994587875
"Pre-prep","F",58.0915316298578
"Pre-prep","F",61.0609473342961
"Core","F",63.3391480255579
"Pre-prep","F",62.6449533798411
"Core","F",63.3821726234406
"Core","F",58.7966316300418
"Core","F",62.5160853026782
"Prep","F",60.2575747768374
"Pre-prep","F",52.2061739336014
"Pre-prep","F",55.5828132905953
"Pre-prep","F",71.6161558690047
"Prep","F",61.7772840263237
"Prep","F",60.9592481253234
"Core","F",63.5138871696438
"Core","F",64.3242353126747
"Prep","F",56.5646229101685
"Prep","F",67.1344458871678
"Core","F",50.6028542639664
"Prep","F",53.679550100431
"Core","F",63.139665195078
"Pre-prep","F",55.0762396185318
"Prep","F",59.4168273925525
"Pre-prep","F",62.048087020002
"Pre-prep","F",66.7614483344973
"Core","F",62.2196441334311
"Pre-prep","F",63.316515822898
"Core","F",70.6004479959994
"Core","F",59.2843608972414
"Core","F",69.8800305951931
"Core","F",59.1081670815624
"Prep","F",55.4050680192797
"Pre-prep","F",55.8251177849397
"Prep","F",64.7547845095017
"Prep","F",59.297617796814
"Pre-prep","F",60.4392648212236
"Core","F",57.0150950896408
"Pre-prep","F",59.7303074479282
"Pre-prep","F",61.013460119997
"Prep","F",65.9512151377772
"Core","F",61.0024017087495
"Prep","F",68.7355709455913
"Core","F",61.066801241499
"Prep","F",64.563872972858
"Core","F",52.623495654405
"Prep","F",62.4783113039343
"Core","F",59.6455278798571
"Core","F",57.687051775473
"Prep","F",61.760252035332
"Core","F",65.0726123458482
"Core","F",60.8957381412278
"Prep","F",53.9786473079672
"Core","F",57.6608348794901
"Core","F",58.7504263075861
"Core","F",57.5039650291613
"Prep","F",71.1903137731016
"Prep","F",54.7952142965785
"Prep","F",64.0762891038051
"Prep","F",46.2709805974016
"Prep","F",69.5820273250686
"Prep","F",64.4496681939323
"Prep","F",64.0485912299679
"Core","F",58.3652584402924
"Pre-prep","F",63.9630225507711
"Core","F",67.0879558425949
"Core","F",65.8180663073419
"Prep","F",49.6803839562645
"Prep","F",54.4436604636371
"Pre-prep","F",60.9415230523302
"Core","F",62.0376046788763
"Core","F",58.8587045421761
"Core","F",68.1008359133802
"Core","F",61.7480124242725
"Core","F",63.0835857010643
"Prep","F",58.0146991447188
"Pre-prep","F",51.0081979858931
"Prep","F",50.1088064163358
"Pre-prep","F",58.5763948463342
"Pre-prep","F",59.2176013268769
"Core","F",64.3853446207914
"Core","F",57.0970236685886
"Prep","F",62.9610192120634
"Core","F",61.0983900449852
"Core","F",53.4454126549371
"Pre-prep","F",62.219497818194
"Core","F",49.5899827125954
"Core","F",61.1783886932444
"Pre-prep","F",60.4082428355973
"Core","F",56.2612908679154
"Core","F",65.786522178922
"Core","F",52.7055353535441
"Pre-prep","F",60.9980035040912
"Core","F",61.5500110143053
"Pre-prep","F",57.2040182727681
"Pre-prep","F",58.0417895364474
"Core","F",58.287321905525
"Core","F",65.982524148146
"Pre-prep","F",61.3211866808842
"Pre-prep","F",57.9043363681777
